Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
 COLORES VIVIDEL DOBL	Colores Vividel Doble Punta 13pzs	$80.00	$80.00	$80.00	2	0	PAPELERIA
 COLORES LARGOS VIVID	Colores Vividel Largos	$52.00	$52.00	$52.00	2	0	PAPELERIA
 NORMA	Coloress Norma Con 12	$90.00	$90.00	$90.00	3	0	PAPELERIA
7.50126E+12	Colser Tab 200mg	$95.00	$95.00	$95.00	0	0	PATENTE
7.50135E+12	Combedi Dx Inyectable	$95.00	$95.00	$95.00	0	0	GENERICOS
 COMBESTERAL INYECTAB	Combesteral Inyectable	$75.00	$75.00	$75.00	0	0	GENERICOS
 COMPAS BARRILITO 	Compas Barrilito	$55.00	$55.00	$55.00	2	0	PAPELERIA
 YG02	Compas De Precision	$30.00	$30.00	$30.00	3	0	PAPELERIA
 COMPAS MAPED	Compas Maped	$43.00	$43.00	$43.00	1	0	PAPELERIA
 COMPAS PLASTCO 	Compas Plastico Barrilito	$25.00	$25.00	$25.00	0	0	PAPELERIA
7.50222E+12	Complejo B Tabletas	$50.00	$50.00	$50.00	0	0	GENERICOS
7.50222E+12	Complejo B Tabletas	$45.00	$45.00	$45.00	0	0	generico (Eliminado 06/08/2020)
7.5013E+12	Conazol Crema	$56.00	$56.00	$56.00	0	0	PATENTE
7.5013E+12	Conazol Crema 40gr	$70.00	$70.00	$70.00	0	0	PATENTE
7.5013E+12	Conazol Spray	$89.00	$89.00	$89.00	1	0	PATENTE
7.50104E+12	Conbivet Solucion Para Nebulizar	$386.00	$386.00	$386.00	0	0	PATENTE
 CONFETI BOLSITA 	Confeti Bolsita 	$5.00	$5.00	$5.00	3	0	PAPELERIA
7.50107E+12	Contac Con  12 Tab	$46.00	$46.00	$46.00	0	0	PATENTE
 CONTAC ULTRA	Contac Ultra Suelto	$12.00	$12.00	$12.00	3	0	PASTILLAS SUELTAS
7.50187E+12	Contumax Sobre	$310.00	$310.00	$310.00	1	0	PATENTE
7.50183E+12	Convifer Solucion	$65.00	$65.00	$65.00	0	0	GENERICOS
 CORCHOLATA	Corcholata 2 Piezas	$1.50	$1.50	$1.50	60	0	PAPELERIA
 CORDON PARA GAFETE 	Cordon Para Gafete	$4.00	$4.00	$4.00	65	0	PAPELERIA
 COREGA 	Corega 20gr Fm1	$105.00	$105.00	$105.00	1	0	PERFUMERIA
 CORNEREGEL	Corneregel Oftalmico	$634.00	$634.00	$634.00	0	0	PATENTE
 CORNETO FRESAS	Corneto Fresas	$26.00	$26.00	$26.00	11	0	VENTA LIBRE
 CORNETO HERSHEYS	Corneto Hersheys	$25.00	$25.00	$25.00	0	0	VENTA LIBRE
 CORNETO SNIKERS	Corneto Snikers	$26.00	$26.00	$26.00	18	0	VENTA LIBRE
 CORRECTOR LIQ. 	Corrector Barrilito Bote Liquido Dual 	$23.00	$23.00	$23.00	11	0	PAPELERIA
 CORRECTOR BARRILITO 	Corrector Barrilito Tipo Pluma	$19.00	$19.00	$19.00	7	0	PAPELERIA
 CORRECTOR TIPO	Corrector Berol Tipo Pluma	$16.00	$16.00	$16.00	10	0	PAPELERIA
 CORRECTOR LIQUIDO 	Corrector Liquido Agua Kores	$18.00	$18.00	$18.00	8	0	PAPELERIA
 CORRECTOR BOTE 	Corrector Liquido Berol 	$13.00	$13.00	$13.00	3	0	PAPELERIA
 CORRECTOR SMART	Corrector Smart Tipo Pluma	$19.00	$19.00	$19.00	9	0	PAPELERIA
 CORRECTOR TIPO PLUMA	Corrector Tipo Pluma Igle	$20.00	$20.00	$20.00	12	0	PAPELERIA
7.50129E+12	Corta Uñas Bebe La Vega	$34.00	$34.00	$34.00	0	0	BEBES
 CORTAUñAS BEBE	Corta Uñas Bebe Try Dibujo	$18.00	$18.00	$18.00	11	0	BEBES
 CORTAUñAS	Cortauñas Chico Liso Try	$18.00	$18.00	$18.00	10	0	PERFUMERIA
 CORTAUñAS BORI	Cortauñas Dibujos 	$18.00	$18.00	$18.00	1	0	PERFUMERIA
 CORTAUñAS TRY	Cortauñas Grande Liso	$22.00	$22.00	$22.00	9	0	PERFUMERIA
7.50112E+12	Cortauñas Mediano	$22.00	$22.00	$22.00	10	0	BEBES
7.50634E+12	Cotonetes Aplicadores Iceberg	$12.00	$12.00	$12.00	0	0	PERFUMERIA
7.59684E+11	Cotonetes Kiut Bolsita 20	$6.00	$6.00	$6.00	10	0	MATERIAL DE CURACION
7.59684E+11	Cotonetes Kiuts Multiaplicadores 	$22.00	$22.00	$22.00	1	0	MATERIAL DE CURACION
7.50105E+12	Cotonetes Limpiectos C50	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.59684E+11	Cotonetes Protec con 100	$18.00	$18.00	$18.00	0	0	PERFUMERIA
7.50222E+12	Cottonetes Dip	$3.50	$3.50	$3.50	0	0	PERFUMERIA
7.59684E+11	Cottonetes Kiuts	$10.00	$10.00	$10.00	0	0	BEBES
 COTTONETES PROTEC	Cottonetes Protec	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50105E+12	Cottonetes Protec	$7.00	$7.00	$7.00	0	0	PERFUMERIA
 CRAKER GALLETAS CHI 	Crackets Galletas Chicas	$12.00	$12.00	$12.00	3	0	VENTA LIBRE
 CRACKER GALLETAS 	Crackets Galletas Grandes	$14.00	$14.00	$14.00	4	0	VENTA LIBRE
 CRAYOLAS	Crayolas    Para Foamy	$150.00	$150.00	$150.00	1	0	PAPELERIA
 CRAYOLAS HGF	Crayolas Para Foamy Sueltas	$1.00	$14.00	$14.00	12	0	PAPELERIA
 CRAYONES	Crayones Extragruesos C/6 Vividel	$19.00	$19.00	$19.00	3	0	PAPELERIA
 CRAYONES ESXTRA	Crayones Extragruesos Vividel 12 P	$45.00	$45.00	$45.00	0	0	PAPELERIA
 CRAYONES INDRANS	Crayones Indrans Twistcolor	$9.00	$9.00	$9.00	34	0	PAPELERIA
 CRAYONES MAPED MAX	Crayones Maped Max Jumbo	$58.00	$58.00	$58.00	0	0	PAPELERIA
 CRAYONES VIVIDEL N	Crayones Normales Vividel C/12	$18.00	$18.00	$18.00	11	0	PAPELERIA
7.50115E+12	Crayones Vividel Delgado 6 Piezas	$10.00	$10.00	$10.00	5	0	PAPELERIA
7.50115E+12	Crayones Vividel Delgados 24 Piezas	$35.00	$35.00	$35.00	4	0	- Sin Departamento -
 CREMA DE ARNICA JALO	Crema Arnica Jaloma	$20.00	$20.00	$20.00	0	0	- Sin Departamento -
7.50955E+12	Crema Caprice Lacio Renovador	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50955E+12	Crema Caprice Lacio Seductor 	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50955E+12	Crema Caprice Rizos Atrevidos 	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.89102E+12	Crema Colgate Sensitive	$67.00	$67.00	$67.00	0	0	- Sin Departamento -
7.89102E+12	Crema Colgate Sensivite Pro Alivio	$86.00	$86.00	$86.00	0	0	PERFUMERIA
7.50955E+12	Crema Corporal Palmolive Piel Extra Seca 400ml	$42.00	$42.00	$42.00	0	0	PERFUMERIA
37836040412	Crema Corporal Ricitos Lavanda 250 Ml	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50955E+12	Crema Dental Colgate 75 Ml	$25.00	$25.00	$25.00	2	0	PERFUMERIA
7.50955E+12	Crema Dental Colgate Total	$50.00	$50.00	$50.00	0	0	PERFUMERIA
7.50044E+12	Crema Dental Cres Scope	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50044E+12	Crema Dental Crest 4 En 1	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50044E+12	Crema Dental Oral B 3d White	$26.00	$26.00	$26.00	0	0	PERFUMERIA
8.88647E+12	Crema Dove Beauty Cream 25ml	$55.00	$55.00	$55.00	1	0	PERFUMERIA
7.50631E+12	Crema Dove Delicios Care	$52.00	$52.00	$52.00	0	0	PERFUMERIA
7.50631E+12	Crema Dove Delicious Care 400 Ml	$52.00	$52.00	$52.00	0	0	PERFUMERIA
7.50106E+12	Crema Dove Delicious Pampering 400ml	$55.00	$55.00	$55.00	0	0	PERFUMERIA
7.50106E+12	Crema Dove Nutricion Intenciva	$58.00	$58.00	$58.00	0	0	PERFUMERIA
7.50106E+12	Crema Dove Nutriicion Esencial	$58.00	$58.00	$58.00	1	0	PERFUMERIA
7.50631E+12	Crema Dove Nutritive Secrets Ritual Indulgente 400ml	$55.00	$55.00	$55.00	0	0	PERFUMERIA
7.50631E+12	Crema Dove Refreshing 400 Ml	$55.00	$55.00	$55.00	0	0	PERFUMERIA
7.50631E+12	Crema Dove Ritual Nutritivo 400 Ml 	$55.00	$55.00	$55.00	1	0	PERFUMERIA
6.5024E+11	Crema Facial Firmezza	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.50955E+12	Crema Fructis Rizos	$40.00	$40.00	$40.00	0	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Algas Marinas	$76.00	$76.00	$76.00	0	0	PERFUMERIA
7.79814E+12	Crema Goicoechea DiabeTX	$99.00	$99.00	$99.00	1	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Efecto Anti Piel De Naranja 	$75.00	$75.00	$75.00	0	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Efecto Calmante	$76.00	$76.00	$76.00	1	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Jalea Real 400 Ml	$75.00	$75.00	$75.00	2	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Reafirmante	$63.00	$63.00	$63.00	0	0	PERFUMERIA
6.5024E+11	Crema Goicoechea Suavidad	$56.00	$56.00	$56.00	0	0	PERFUMERIA
6.5024E+11	Crema Goigoechea Anti-Oxidante	$76.00	$76.00	$76.00	0	0	PERFUMERIA
7.50102E+12	Crema Grisi Mama 	$62.00	$62.00	$62.00	0	0	PERFUMERIA
7.50634E+12	Crema Herbal Desnudo	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50044E+12	Crema Herbal Essences	$16.00	$16.00	$16.00	0	0	PERFUMERIA
75027919	Crema Hids Almendras	$16.00	$16.00	$16.00	2	0	PERFUMERIA
7.50107E+12	Crema Hids Almendras 230 Ml	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50107E+12	Crema Hids Inspiracion 230 Ml	$30.00	$30.00	$30.00	1	0	PERFUMERIA
7.50107E+12	Crema Hids Savena 400 Ml	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50103E+12	Crema Hinds  Clasica 230ml	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50107E+12	Crema Hinds Clasica 400 Ml	$40.00	$40.00	$40.00	0	0	PERFUMERIA
75010690	Crema Hinds Clasica 90 Ml	$16.00	$16.00	$16.00	1	0	PERFUMERIA
 CREMA HIDS CLASICA F	Crema Hinds Clasica Fm1	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50107E+12	Crema Hinds Hidratacion Extrema  400 Ml	$39.00	$39.00	$39.00	1	0	PERFUMERIA
7.50107E+12	Crema Hinds Inspiracion 420 Ml	$40.00	$40.00	$40.00	1	0	PERFUMERIA
75018795	Crema Hinds Inspiracion 90ml	$16.00	$16.00	$16.00	1	0	PERFUMERIA
7.50103E+12	Crema Hinds Natural 230 Ml	$32.00	$32.00	$32.00	1	0	PERFUMERIA
7.50107E+12	Crema Hinds Natural 400 Ml	$42.00	$42.00	$42.00	1	0	PERFUMERIA
75010416	Crema Hinds Natural 90ml	$16.00	$16.00	$16.00	1	0	PERFUMERIA
7.50194E+12	Crema Huggies Gold 200 Ml	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.52019E+13	Crema Huggies Gold 200 Ml	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.50194E+12	Crema Huggies Relajante 200 Ml	$34.00	$34.00	$34.00	0	0	PERFUMERIA
7.89101E+12	Crema Johnson Baby 100 Ml	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.70203E+12	Crema Johnson Baby 200 Ml	$49.00	$49.00	$49.00	0	0	PERFUMERIA
7.70203E+12	Crema Johnson Hidratante Para Antes De Dormir 200ml	$45.00	$45.00	$45.00	0	0	BEBES
7.89101E+12	Crema Jonhson Baby 200ml	$52.00	$52.00	$52.00	1	0	BEBES
7.50111E+12	Crema Ketanserina	$805.00	$805.00	$805.00	2	0	PATENTE
7.50955E+12	Crema Lady Speed Pro 5 En 1 Aerosol	$46.00	$46.00	$46.00	0	0	PERFUMERIA
7.50608E+12	Crema Loreal Kids Manzanilla 300 Ml	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.70203E+12	Crema Lubriderm Etapa Prevencion FPS30 240ml	$52.00	$52.00	$52.00	0	0	PERFUMERIA
7.70203E+12	Crema Lubriderm Etapa Revitalizacion 240ml	$52.00	$52.00	$52.00	1	0	PERFUMERIA
7.70203E+12	Crema Lubriderm Men´s 3en1 473ml	$92.00	$92.00	$92.00	0	0	PERFUMERIA
7.50106E+12	Crema Lubriderm Normal 400 Mlñ	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.70203E+12	Crema Lubriderm Piel Normal 120 Ml	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Piel Normal 120 Ml	$22.00	$22.00	$22.00	1	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Piel Normal 240ml	$40.00	$40.00	$40.00	2	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Piel Seca 240 Ml	$40.00	$40.00	$40.00	1	0	PERFUMERIA
7.70204E+12	Crema Lubriderm Proteccion Solar Uva Y Uvb 240ml	$50.00	$50.00	$50.00	1	0	PERFUMERIA
7.70204E+12	Crema Lubriderm Proteccion Solar Uva Y Uvb 400ml	$73.00	$73.00	$73.00	1	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Reparacion Intensiva 120 Ml	$23.00	$23.00	$23.00	1	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Reparacion Intensiva 240 Ml	$40.00	$40.00	$40.00	0	0	PERFUMERIA
7.50101E+12	Crema Lubriderm Reparacion Intensiva 400 Ml	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.70203E+12	Crema Lubriderm Restauracion 240 Ml	$52.00	$52.00	$52.00	1	0	PERFUMERIA
7.70204E+12	Crema Lubriderm Uv 120ml	$29.00	$29.00	$29.00	0	0	PERFUMERIA
7.50102E+13	Crema Mama Grisi	$62.00	$62.00	$62.00	0	0	PERFUMERIA
7.50104E+12	Crema Mennen 200 Ml	$40.00	$40.00	$40.00	0	0	PERFUMERIA
7.50955E+12	Crema Mennen Sonrisa	$25.00	$25.00	$25.00	0	0	PERFUMERIA
3.50411E+12	Crema Mustela Bebe	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea 100ml Cajita	$47.00	$47.00	$47.00	5	0	PERFUMERIA
75000950	Crema Nivea 20ml Lata	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea 400ml Tarro	$105.00	$105.00	$105.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea 50ml	$28.00	$28.00	$28.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Aclarado Natural Bote 200	$62.00	$62.00	$62.00	0	0	PERFUMERIA
4.0059E+12	Crema Nivea Aloe Refrescante 	$75.00	$75.00	$75.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Body Aclarado Natural 400 Ml	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Express Hidraion	$23.00	$23.00	$23.00	2	0	PERFUMERIA
4.00581E+12	Crema Nivea Express Hydration De 250ml	$37.00	$37.00	$37.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Express Hydration De 400ml	$52.00	$52.00	$52.00	1	0	PERFUMERIA
42270034	Crema Nivea Facial 5 En 1 200ml	$72.00	$72.00	$72.00	1	0	PERFUMERIA
4.00581E+12	Crema Nivea Men 	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Milk 250ml	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Milk 400 Ml	$68.00	$68.00	$68.00	1	0	PERFUMERIA
7.50105E+12	Crema Nivea Milk Nutritiva 125ml	$23.00	$23.00	$23.00	2	0	PERFUMERIA
7.50105E+12	Crema Nivea Milk Nutritiva 220ml	$40.00	$40.00	$40.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Piel Normal 125 Ml	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Proteccion Solar 250ml	$49.00	$49.00	$49.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Proteccion Solar 400ml	$70.00	$70.00	$70.00	1	0	PERFUMERIA
7.50105E+12	Crema Nivea Proteccion Uv	$30.00	$30.00	$30.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Regeneracion Intenciva 48h	$34.00	$34.00	$34.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Regeneracion Intensiva 400ml	$62.00	$62.00	$62.00	2	0	PERFUMERIA
7.50105E+12	Crema Nivea Rosas 	$48.00	$48.00	$48.00	1	0	PERFUMERIA
7.50105E+12	Crema Nivea Soft Milk 100ml	$22.00	$22.00	$22.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Soft Milk 250	$38.00	$38.00	$38.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Soft Milk 400ml	$68.00	$68.00	$68.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Soft Milk Piel Seca 220ml	$40.00	$40.00	$40.00	1	0	PERFUMERIA
4.00581E+12	Crema Nivea Suavidad Profunda 125ml	$23.00	$23.00	$23.00	0	0	PERFUMERIA
4.00581E+12	Crema Nivea Sun 125 Ml Con Fsp 50	$105.00	$105.00	$105.00	0	0	PERFUMERIA
7.50105E+12	Crema Nivea Tarro 500ml	$112.00	$112.00	$112.00	2	0	PERFUMERIA
7.50105E+11	Crema Niveaq Tarro 500	$98.00	$98.00	$98.00	0	0	PERFUMERIA
7.50108E+12	Crema Nuvel Bebe 	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50044E+12	Crema Oral B  70 Gr	$23.00	$23.00	$23.00	0	0	PERFUMERIA
7.50044E+12	Crema Oral B 3d White 120 Ml	$42.00	$42.00	$42.00	0	0	PERFUMERIA
7.50044E+12	Crema Oral B Kids	$18.00	$18.00	$18.00	5	0	PERFUMERIA
7.50619E+12	Crema P/Peinar Savile Aceite De Argan	$32.00	$32.00	$32.00	1	0	PERFUMERIA
7.50104E+12	Crema Palmolive Neutro Balance	$40.00	$40.00	$40.00	0	0	PERFUMERIA
7.50106E+12	Crema Para P0einar Sedal Antiesponge	$36.00	$36.00	$36.00	2	0	PERFUMERIA
7.50631E+12	Crema Para Peinar Crecimiento Anti-Estres 300ml	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50631E+12	Crema Para Peinar Dove Antinudos 300ml	$32.00	$32.00	$32.00	1	0	PERFUMERIA
7.50608E+12	Crema Para Peinar Elvive	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50955E+12	Crema Para Peinar Elvive Loreal Dream	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50955E+12	Crema Para Peinar Fructis Aloe Natural 300 Ml	$35.00	$35.00	$35.00	1	0	PERFUMERIA
7.50955E+12	Crema Para Peinar Fructis Normal/Seco 	$40.00	$40.00	$40.00	0	0	PERFUMERIA
7.50184E+12	Crema Para Peinar Fructis Oilrepair	$40.00	$40.00	$40.00	1	0	PERFUMERIA
7.50044E+12	Crema Para Peinar Herbal Curvas 150ml	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50044E+12	Crema Para Peinar Herbal Prolongalos 150ml	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar Keratina Savile	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar KeratinaSavile 300ml	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50955E+12	Crema Para Peinar Loreal Rizos	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.5012E+12	Crema Para Peinar Pert	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.5012E+12	Crema Para Peinar Pert Keratina 300ml	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar Savile Aceite De Argan 300ml	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar Savile Chile Risos 300ml	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar Savile Liso	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50619E+12	Crema Para Peinar Savile Rizo	$32.00	$32.00	$32.00	0	1	PERFUMERIA
7.50955E+12	Crema Para PeinarCaprice Rizos Definidos 	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50631E+12	Crema Para Perina Sedal Bomba De Nutricion 300ml	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50955E+12	Crema Peinar Fructis Anticaida	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds C  95g	$46.00	$46.00	$46.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Clarant 50g	$37.00	$37.00	$37.00	0	0	PATENTE
7.50106E+12	Crema Ponds Clarant B3 100g	$50.00	$50.00	$50.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Clarant B3 200gr	$800.00	$80.00	$80.00	1	0	PERFUMERIA
7.50106E+12	Crema Ponds Clarant B3 Tono Uniforme 100g	$50.00	$50.00	$50.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Clarant B3 Tono Uniforme Sin Manchas 200 Gr	$80.00	$80.00	$80.00	1	0	PERFUMERIA
7.50106E+12	Crema Ponds Rejuve100g	$65.00	$65.00	$65.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Rejuve100g	$60.00	$60.00	$60.00	1	0	PERFUMERIA
7.50106E+12	Crema Ponds Rejuveness 200g	$75.00	$75.00	$75.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Rejuveness 200g	$93.00	$93.00	$93.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Rejuvenesse 400 G	$135.00	$135.00	$135.00	1	0	PERFUMERIA
7.50106E+12	Crema Ponds S 100g	$46.00	$46.00	$46.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds S 200 Gms	$59.00	$59.00	$59.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds S 50g	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.50106E+12	Crema Ponds Vlarant B 3 400 G	$118.00	$118.00	$118.00	0	0	PERFUMERIA
75056330255	Crema Pond´s Clarant B3  50g Np	$35.00	$35.00	$35.00	0	0	PERFUMERIA
37836040252	Crema Ricitos De Oro 250 Ml	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50102E+12	Crema Risitos De Oro Manzanilla	$25.00	$25.00	$25.00	0	0	BEBES
7.50619E+12	Crema Savile Argan 	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.50619E+12	Crema Savile Biotina 100 Ml	$11.00	$11.00	$11.00	0	0	PERFUMERIA
7.50619E+12	Crema Savile Biotina 300 Ml	$33.00	$33.00	$33.00	0	0	PERFUMERIA
7.50619E+12	Crema Savile Chile 300 Ml	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.50619E+12	Crema Savile Colageno 100 Ml	$11.00	$11.00	$11.00	0	0	PERFUMERIA
7.50619E+12	Crema Savile Colageno 300 Ml	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50631E+12	Crema Sedal Antinudos	$36.00	$36.00	$36.00	1	0	PERFUMERIA
 CREMA SEDAL 	Crema Sedal Antisponge	$33.00	$33.00	$33.00	0	0	PERFUMERIA
7.50631E+12	Crema Sedal Argan	$36.00	$36.00	$36.00	2	0	PERFUMERIA
7.50631E+12	Crema Sedal Brillo	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50106E+12	Crema Sedal Brillo Gloss	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedal Cacao	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedal Ceramidas	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50631E+12	Crema Sedal Coco	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50106E+12	Crema Sedal Liso 135 Ml	$19.00	$19.00	$19.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedal Liso Perfecto	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50106E+12	Crema Sedal Restauracion	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50106E+12	Crema Sedal Rizos	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedal Sponge 135 Ml	$19.00	$19.00	$19.00	0	0	PERFUMERIA
7.50631E+12	Crema Sedal Yuya Detox	$36.00	$36.00	$36.00	1	0	PERFUMERIA
7.50631E+12	Crema Sedal Yuya Micelar	$36.00	$36.00	$36.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedalrewstauracion 135 Ml	$19.00	$19.00	$19.00	0	0	PERFUMERIA
7.50106E+12	Crema Sedasl Rizos 135 Ml	$19.00	$19.00	$19.00	0	0	PERFUMERIA
3.10158E+11	Crema Sensodyne Antisarro	$90.00	$90.00	$90.00	0	0	PERFUMERIA
3.10516E+12	Crema Sensodyne Original	$86.00	$86.00	$86.00	0	0	PERFUMERIA
7.59684E+11	Crema SuavDe Manzana	$9.00	$9.00	$9.00	0	0	PERFUMERIA
6.5024E+11	Crema Teatrical Celulas Madre	$50.00	$50.00	$50.00	0	0	PERFUMERIA
6.5024E+11	Crema Teatrical Humectante 	$38.00	$38.00	$38.00	0	0	PERFUMERIA
6.5024E+11	Crema Teatrical Nutritiva	$38.00	$38.00	$38.00	0	0	PERFUMERIA
6.5024E+11	Crema Teatrical Ultra Humectante 	$38.00	$38.00	$38.00	0	0	PERFUMERIA
7.50107E+12	Crema Timg	$68.00	$68.00	$68.00	0	0	PERFUMERIA
4.0058E+12	Crema Userin	$395.00	$395.00	$395.00	0	0	PERFUMERIA
 CRONOLEVEL	Cronolevel Iny	$190.00	$190.00	$190.00	1	0	PATENTE
 CRONOVEL HYPAK	Cronovel Hypak	$190.00	$190.00	$190.00	1	0	PATENTE
7.4061E+12	Cuaderno Arimany Profesional Raya	$32.00	$32.00	$32.00	5	0	PAPELERIA
6.0276E+11	Cuaderno Cocido Estrella	$50.00	$50.00	$50.00	3	0	PAPELERIA
7.50831E+12	Cuaderno Colibrí Chico De Cuadros	$6.00	$6.00	$6.00	11	0	PAPELERIA
 CUADERNO SCRIBE 	Cuaderno Escribe 50hojas 	$8.00	$8.00	$8.00	2	0	PAPELERIA
 CUADERNO ESCRIBE	Cuaderno Escribe Con Grapas Cuadros	$22.00	$22.00	$22.00	9	0	PAPELERIA
6.0276E+11	Cuaderno Estrella Dibujo Con Espiral	$22.00	$22.00	$22.00	5	0	PAPELERIA
6.0276E+11	Cuaderno Estrella Doble Raya	$33.00	$33.00	$33.00	6	0	PAPELERIA
7.70211E+12	Cuaderno Norma Peluche Doble Raya	$27.00	$27.00	$27.00	3	0	PAPELERIA
7.50831E+12	Cuaderno Roca 50hojas 	$9.00	$9.00	$9.00	0	0	PAPELERIA
 CUADERNO ESCRIBE COG	Cuaderno Scribe Con Grapas Rayas	$22.00	$22.00	$22.00	10	0	PAPELERIA
7.50613E+12	Cuaderno Scribe Cuadro	$25.00	$25.00	$25.00	15	0	PAPELERIA
